ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
23124,100000,1,3,2,60,1,0,7,-1,0,0,265596,88337,60168,366041,283782,276051,14618,41227,40415,50706,42617,14203,0
23125,20000,2,3,2,73,3,3,-1,-1,0,0,25320,291935,281063,64663,59534,149779,32075,31435,7780,11534,53195,48800,1
23126,80000,1,3,2,44,0,2,0,5,-1,0,244131,284610,36895,394845,317345,221755,37597,5614,55438,32890,32813,13684,0
23127,80000,2,2,3,59,-1,0,0,3,-1,1,62227,346660,304711,188082,276537,35915,45349,4913,22465,6328,29991,2310,0
23128,20000,1,2,2,68,-1,2,-1,0,-1,0,231987,223748,269759,318581,35450,42415,680,29809,18362,12166,38877,31734,0
23129,80000,1,2,2,36,-1,-1,-1,1,-1,0,310465,252411,332322,65460,115330,371649,50607,56014,41878,31333,11638,35825,0
23130,20000,2,3,2,60,1,-1,0,0,5,-1,397031,17869,86382,74125,242357,203394,2098,32259,30983,36917,894,17683,0
23131,150000,2,3,2,74,0,1,4,0,2,5,54656,311324,346094,492,78259,269951,55223,57386,41597,46241,14229,58831,0
23132,80000,1,2,3,41,-1,3,1,0,-1,-1,174019,317807,104063,285590,19576,133192,18857,5736,53632,46605,13610,39153,0
23133,200000,2,4,2,50,1,1,3,-1,-1,-1,44330,225326,323093,369046,242377,20573,54716,17466,9828,9850,3322,48183,1
23134,80000,1,4,2,30,6,1,-1,-1,3,0,275500,180249,175446,118239,330485,228996,44862,35109,26845,19777,33428,58526,0
23135,200000,1,2,2,70,0,-1,1,0,-1,7,29714,187410,183327,197975,345720,346205,28592,17467,15296,41110,44369,41342,0
23136,200000,2,4,3,26,-1,0,2,5,0,0,310890,251084,281292,319580,382115,-2627,40791,37301,15659,11337,2030,32956,0
23137,20000,1,2,1,44,0,-1,1,0,1,0,172820,267758,295066,269802,164659,45990,16351,16972,25716,10119,47860,33327,0
23138,80000,1,2,3,40,1,2,-1,-1,-1,0,172740,335141,243338,275612,96804,237443,37126,27390,27237,22303,41643,19956,1
23139,200000,1,3,2,49,0,-1,-1,-1,0,-1,128975,54068,33616,326986,237516,75567,3090,23547,24215,58367,13509,26835,0
23140,100000,1,1,1,45,0,2,0,-1,-1,1,201621,-3398,267981,354250,347609,28406,7108,2082,12240,3248,42180,22202,0
23141,30000,1,3,1,42,1,0,0,-1,-1,0,247221,-2124,50203,146785,129333,139480,12805,31320,7969,39518,23031,54562,0
23142,300000,1,3,2,26,-1,0,-1,-1,1,-1,128657,391131,395410,373136,237618,277074,7220,21440,55167,6464,46319,33809,0
23143,20000,1,2,2,75,0,0,1,5,0,3,339190,35505,318934,16120,293399,303034,36082,24869,42028,59006,33622,53712,0
23144,500000,1,2,1,49,5,0,0,0,3,0,201214,385934,313485,104357,309630,287116,51708,4695,20622,48820,51056,31161,1
23145,200000,2,2,1,41,1,5,0,0,-1,1,367132,16742,188881,272442,285017,295152,49570,34792,43514,59282,36253,11590,1
23146,50000,1,2,1,68,-1,-1,-1,0,-1,5,138636,235320,393534,396604,289921,302002,58348,57506,41526,47503,29248,22744,0
23147,20000,1,3,1,30,0,0,-1,-1,-1,0,5099,171704,183430,321519,378223,306986,8526,40127,3411,1967,11810,2714,0
23148,500000,1,3,2,37,2,1,0,1,-1,3,314307,291444,250797,166728,314412,303203,39202,4458,28403,28931,39292,12978,1
23149,100000,2,3,1,74,3,0,2,-1,4,-1,186545,6721,76612,206805,-2095,339587,48546,23545,25190,5059,28666,26476,0
23150,300000,1,2,2,25,-1,-1,0,2,0,0,74613,157695,287121,30191,30522,-2973,54085,7131,21563,43282,20424,56487,0
23151,300000,1,2,2,62,2,0,3,0,0,0,4046,74257,380092,347695,275350,76960,17673,23073,7310,6159,43302,33866,0
23152,10000,2,2,2,74,-1,7,0,0,-1,2,33687,-5389,316984,374298,122681,335206,7229,42356,9384,30447,11912,2559,1
23153,150000,1,3,3,30,0,8,1,0,0,0,334243,166461,122453,20989,118541,213234,25179,54037,4162,57679,41102,45304,0
23154,50000,1,2,1,39,0,-1,1,-1,1,-1,9807,34364,142923,151665,59486,92114,23733,44491,5492,32429,7449,32071,0
23155,500000,2,2,2,47,0,0,-1,0,0,-1,88150,208984,306651,118842,303941,357536,56607,43725,12349,51930,46436,20236,0
23156,30000,2,2,2,40,-1,0,-1,-1,3,2,374334,128265,26659,138691,301016,-5195,54614,18975,29011,20053,15106,20954,0
23157,10000,2,3,2,23,-1,3,2,0,-1,1,229164,18262,246162,36614,6869,86878,17465,26128,7599,39412,37911,48765,0
23158,150000,2,1,3,26,-1,0,-1,0,0,-1,289615,205501,369152,327696,169271,105135,29589,1784,5947,50453,52305,5343,0
23159,100000,2,2,1,78,1,0,-1,-1,1,-1,328408,241655,214771,193511,395483,397373,18212,53978,36070,57644,2365,31544,1
23160,100000,2,3,2,56,0,0,-1,2,0,-1,308418,112294,-473,127329,281700,366223,39419,9482,16424,52901,47924,23578,0
23161,30000,2,3,2,61,-1,3,-1,-1,1,-1,380080,152867,-4959,151893,68783,238443,5819,2875,30773,25168,32525,27929,0
23162,80000,2,2,2,62,2,0,5,0,-1,0,218363,302112,131281,212404,307851,59218,22575,3667,25791,49371,42894,10740,1
23163,500000,1,3,1,45,-1,0,1,-1,1,2,-1171,142649,75656,268472,273184,188121,36882,45449,30660,8239,30550,23870,0
23164,200000,1,3,1,36,0,-1,1,-1,-1,1,29929,399313,38058,14325,122112,246930,58517,22351,13003,6001,21702,20633,0
23165,500000,2,3,2,74,-1,5,4,5,-1,0,94105,388894,178566,37646,285690,72256,17274,5969,93,55901,53364,53272,0
23166,50000,1,3,2,42,-1,2,-1,0,-1,3,321106,183076,41124,286219,154492,335446,1552,15143,1784,26622,52941,52007,0
23167,300000,2,3,2,34,-1,-1,-1,0,1,0,153440,35298,390672,288912,24393,252258,47069,34412,33918,41494,4744,25621,0
23168,50000,1,3,1,77,0,-1,8,2,-1,-1,203384,-3172,87183,179020,348148,75470,57314,32911,5893,19610,28359,55076,0
23169,500000,2,1,1,26,-1,-1,5,-1,-1,-1,216148,224294,347705,297505,73269,284477,42280,55167,52177,42985,58845,33806,0
23170,300000,1,2,2,54,0,0,-1,0,0,1,54370,60804,212759,318345,384310,114916,15758,14008,45011,27441,39989,52774,0
23171,20000,2,3,1,42,0,2,3,4,0,-1,161365,312565,393575,72845,268126,265036,51814,30501,8340,386,9556,28971,0
23172,500000,2,2,1,68,2,1,2,3,-1,-1,94080,250253,143927,75879,156879,184897,47717,32512,22035,12861,2884,15402,1
23173,150000,2,2,2,46,5,0,2,2,-1,1,81564,36791,283359,169625,265607,110811,17909,2635,50047,18416,39509,29068,0
23174,200000,2,2,2,42,7,2,-1,-1,-1,0,269457,110827,40565,326133,202270,226475,34285,848,35590,41598,50792,39688,1
23175,100000,2,3,2,37,0,-1,0,0,-1,2,84688,256390,4760,280329,83102,90155,46109,25654,7132,1313,3199,9041,0
23176,30000,1,3,1,39,0,0,4,0,-1,-1,191225,80947,83967,205897,368554,51273,32040,59124,1081,50672,366,59431,0
23177,500000,1,3,1,76,-1,0,0,0,-1,0,254465,124358,156969,214041,196397,399738,48136,38269,38519,23406,25879,24824,0
23178,20000,1,2,1,29,-1,4,0,-1,-1,0,154149,132976,213751,389554,236159,394850,12749,21614,42911,19786,21937,5876,0
23179,300000,2,3,1,21,0,-1,1,-1,-1,0,354015,236694,331711,194979,10831,163127,49623,10555,32151,9039,17256,25007,0
23180,30000,2,2,2,34,4,-1,-1,6,0,1,366833,21553,75274,360575,332963,81910,1185,22805,14961,29154,17346,25164,1
23181,200000,2,3,3,68,-1,4,1,1,-1,0,18975,204511,198285,393083,273410,221131,37170,7439,3424,24512,4705,54794,0
23182,80000,2,2,1,49,-1,-1,-1,0,-1,-1,17791,398183,272136,382876,-4331,217920,49491,29146,45691,25408,49543,4395,0
23183,30000,1,1,3,59,0,0,0,-1,-1,0,326453,180177,157857,273171,108449,287620,14127,45646,25457,36113,44632,52272,1
23184,30000,1,2,1,37,1,6,0,6,0,2,324592,26388,169703,373958,392784,321739,8733,6872,50945,58960,47935,1653,1
23185,50000,2,3,2,71,0,8,0,0,3,0,125511,238309,399490,373518,174742,32392,28373,32076,38121,35439,48222,24439,0
23186,500000,2,3,2,39,-1,3,-1,3,1,0,48869,184114,129784,101244,83477,335995,41064,10682,38155,46211,40167,52353,0
23187,200000,2,3,2,62,-1,-1,1,2,-1,-1,108433,372867,34277,17054,5689,107827,18979,35166,30220,38323,22422,44985,0
23188,150000,2,4,2,54,-1,0,0,0,0,1,180777,394584,252428,143177,105782,29028,53183,32828,34041,22270,39516,225,0
23189,150000,2,2,2,61,0,0,0,-1,8,-1,44317,293254,178616,173961,388860,362199,31857,34097,57581,21485,37312,40851,1
23190,80000,1,2,2,65,-1,2,1,0,1,2,99706,58324,90845,52719,294040,84149,4988,30381,2390,47640,46404,14440,0
23191,500000,1,2,1,51,0,3,0,0,-1,-1,221432,66201,193795,329799,346689,266267,32554,4821,42892,13703,36146,30798,0
23192,30000,1,3,2,79,-1,4,-1,1,1,0,143774,168517,270743,179858,101095,117182,6952,54383,14503,34271,46757,32024,0
23193,500000,1,1,1,41,-1,1,0,0,-1,-1,218392,249187,116861,35465,221593,306125,19645,5180,27998,2518,12387,9905,1
23194,50000,2,1,1,25,0,-1,0,0,4,-1,226042,120723,259720,220032,137379,111469,25812,57835,17261,29140,37460,23923,0
23195,50000,1,3,1,64,3,0,2,0,1,-1,68151,207607,382859,313993,161552,261123,26731,11947,48380,15050,17434,2315,1
23196,80000,1,2,1,43,5,1,0,-1,3,0,308851,67055,34171,141265,277768,204879,8119,6493,19133,24701,45975,56106,1
23197,200000,1,3,2,49,3,-1,2,-1,2,7,22894,30978,163016,189394,2753,106818,26607,18464,54928,54252,30987,15604,0
23198,200000,2,2,2,42,-1,-1,0,-1,0,1,29914,389179,340490,39555,246361,156683,47510,38225,6590,43147,6324,12060,0
23199,200000,1,2,2,40,-1,-1,0,-1,8,0,151295,366447,26721,129960,197520,297353,4042,17118,17773,4848,39767,55183,0
23200,10000,2,2,2,36,-1,-1,1,-1,-1,0,41622,261966,348263,-5504,317309,115355,12376,38126,47849,36792,46631,16658,0
23201,20000,2,4,1,74,-1,-1,3,2,4,7,102902,21111,245210,98305,172147,9278,41699,3440,51553,53885,3525,31286,0
23202,300000,2,1,2,27,0,0,6,-1,-1,0,61923,254281,262181,93147,-509,315072,13743,26913,36835,9777,54759,56694,0
23203,500000,1,2,2,75,-1,7,-1,0,0,5,368144,101443,274382,21066,81529,93548,17008,13355,35367,55321,12280,43697,0
23204,20000,2,1,2,34,-1,2,4,0,-1,-1,58633,143300,274307,318442,179442,386339,34825,44659,36665,22,41267,37253,1
23205,500000,1,4,2,38,2,2,-1,1,-1,0,324256,360447,206874,237032,212552,81380,19792,4424,42258,50316,29176,36769,1
23206,30000,2,2,2,38,0,0,2,1,-1,-1,377072,260913,48110,144055,300745,392187,30750,36795,5295,45005,42604,8575,1
23207,500000,1,3,1,63,2,2,2,0,0,0,201401,9220,227007,182195,132964,80998,14115,1798,44626,41291,4247,18777,1
23208,500000,1,2,3,51,-1,2,0,2,0,2,262441,226114,233230,172006,30951,284311,36266,39841,23340,37439,7823,30158,0
23209,150000,2,3,2,53,0,-1,1,0,-1,2,176870,142993,162849,204209,250122,132851,9908,16253,1326,43640,38414,24600,0
23210,20000,1,2,2,22,0,-1,0,0,2,0,157092,198403,345798,291945,320329,395967,22702,19797,5316,13922,4167,22469,1
23211,200000,1,2,2,28,4,1,6,0,-1,0,74369,91332,179093,349612,319740,374681,51010,23438,23431,28374,27730,31412,1
23212,20000,2,4,2,50,2,1,-1,5,1,-1,80419,229454,165523,142142,258119,335018,7143,1193,13489,40712,33111,46650,1
23213,50000,1,1,1,63,6,-1,0,1,2,2,336637,28477,316845,109158,161308,40101,46405,48900,17415,10712,8273,6445,0
23214,150000,1,3,2,76,1,0,-1,-1,-1,-1,320549,330849,47195,-4952,2063,186455,38662,24394,15387,36232,10855,10480,1
23215,10000,1,4,2,43,3,-1,-1,-1,-1,0,331206,179440,388387,17210,29084,872,849,3604,46598,1425,8409,7852,1
23216,50000,2,2,2,67,2,1,0,-1,-1,3,330172,19436,-7012,22040,364547,239778,1078,6411,11845,166,34353,12704,1
23217,200000,2,3,2,25,-1,-1,-1,-1,3,-1,263883,198836,270010,279098,94419,-3488,43601,55384,43114,57347,36182,18110,0
23218,10000,2,2,2,59,-1,6,-1,0,0,-1,-3864,127341,234436,380214,208141,101984,47245,9887,33239,42740,45660,3622,1
23219,50000,2,2,1,48,0,5,0,-1,6,1,314285,341795,23276,287692,21165,376644,5285,28414,2701,7823,33781,41840,0
23220,10000,1,2,2,50,5,0,-1,0,8,-1,46561,287481,291175,390397,23427,254768,49954,29497,23988,36103,22444,42805,1
23221,150000,2,3,3,76,-1,-1,-1,3,0,-1,4922,286956,19345,261661,333132,144322,3341,40666,53202,37809,59583,54676,0
23222,10000,1,1,1,46,1,0,-1,-1,-1,0,67861,106858,367615,196693,269272,192757,3346,1982,45717,50449,47262,7126,1
23223,30000,2,2,1,25,0,0,1,3,-1,-1,50021,162680,133644,352787,262961,221961,17071,25668,30879,19660,13849,24810,0
23224,100000,2,3,2,37,0,2,3,-1,0,0,99771,32497,114733,312497,67180,100179,56969,54476,29438,59858,48235,45058,0
23225,30000,1,2,2,23,5,3,-1,4,4,-1,22564,35591,258659,36864,20539,354678,18067,33223,12132,38906,2651,31493,1
23226,30000,1,2,1,56,-1,2,1,-1,-1,0,245495,38704,50933,96288,7491,227138,52085,17657,40562,18663,9806,59413,1
23227,300000,2,2,3,60,3,-1,0,0,-1,-1,339789,348890,340731,124691,310941,165253,57589,42846,28747,25465,40506,56077,0
23228,200000,1,1,1,49,-1,0,5,0,1,-1,201018,328488,31381,358823,321329,234608,17347,32317,34359,55017,2962,53055,0
23229,10000,2,2,2,63,-1,5,0,0,2,0,62076,350064,84040,21260,356836,197984,21759,49970,55652,34345,27524,33720,0
23230,300000,1,2,1,67,0,-1,0,-1,3,0,286207,166537,345462,215927,300593,345656,45221,18335,36202,12188,9200,12900,0
23231,80000,2,4,2,75,0,8,3,0,0,0,261408,341508,93482,214639,44928,378125,7977,4126,40500,8879,36352,35580,1
23232,20000,1,3,2,39,-1,6,1,0,0,1,323027,59490,8656,198829,352840,265028,4597,8561,44936,26314,33377,17324,1
23233,500000,1,4,2,35,6,2,-1,-1,2,0,97613,118808,235316,83079,73070,186773,29215,19338,50664,47883,50311,14159,1
23234,50000,2,3,2,35,-1,-1,0,1,0,2,42921,340596,110607,236488,113823,250338,26874,26471,285,24573,59908,59636,0
23235,50000,2,4,1,65,-1,-1,-1,-1,-1,1,226246,252558,49404,381562,16631,305585,36678,40799,21157,38732,51996,27197,0
23236,20000,2,2,2,65,3,-1,5,7,0,5,391781,138225,231743,130268,344322,-1436,8628,58879,2983,23062,16678,57006,1
23237,300000,2,2,2,27,-1,2,-1,-1,-1,-1,80966,-646,91201,313020,74176,79738,2008,11213,18492,25340,43413,533,1
23238,30000,2,2,1,53,0,0,1,0,2,3,98062,3641,105743,100349,144428,117770,20221,2145,50757,47864,47691,41506,0
23239,100000,1,2,2,35,0,-1,-1,2,4,-1,263999,-444,382860,317109,394797,289831,46573,42065,20890,45503,11841,4891,0
23240,30000,2,3,1,66,-1,0,6,4,3,0,53899,135865,316645,359996,390384,75951,1097,28297,21971,56511,37406,41561,0
23241,300000,2,2,2,48,1,0,1,-1,-1,6,53688,154392,52628,337036,245499,382120,20754,10412,20059,12624,11067,31837,0
23242,200000,1,4,1,69,5,-1,8,-1,2,-1,157189,264396,309051,38862,158108,71871,55414,48863,4369,1982,34162,2314,0
23243,100000,2,2,2,53,-1,0,1,6,0,0,310639,238980,66338,187052,226639,360092,12419,54546,56785,18975,2316,52644,0
23244,50000,2,3,2,54,0,3,0,0,6,0,322330,306604,272235,374057,140413,378593,52349,12654,47906,44353,40909,1621,0
23245,150000,2,3,1,42,2,3,2,-1,3,0,35784,52662,128417,147749,269325,234394,27862,59913,52492,4874,9253,43377,0
23246,80000,2,2,2,50,-1,0,0,-1,-1,-1,352188,134273,273208,247040,182023,242051,2603,33587,11887,34422,8166,9287,0
23247,500000,2,3,2,58,0,1,0,0,2,-1,288217,313426,278182,219340,204253,288828,20301,21892,49800,42502,7765,30187,0
23248,150000,2,3,1,78,0,8,0,0,0,3,43347,146288,324361,389998,222314,251210,30708,58901,50591,18679,42506,38987,0
23249,10000,1,2,2,34,-1,1,-1,2,0,-1,52945,24801,228153,257372,1650,23914,19133,14651,52034,38695,34328,43868,1
23250,300000,1,2,1,70,1,4,2,0,-1,0,152386,388243,383364,241700,-7456,26417,17626,44049,9761,51762,39173,56589,1
23251,20000,2,3,2,50,1,1,0,3,0,-1,77914,369992,64918,77279,87776,219206,49051,2506,44064,58329,45914,34688,1
23252,50000,1,3,2,61,0,0,1,1,-1,1,296693,166182,132912,191454,228327,142101,1812,38491,35620,1240,21437,55495,0
23253,80000,2,2,2,30,0,0,-1,-1,-1,0,3376,393395,382241,287001,152651,68684,16708,37246,12229,27501,32817,2904,0
23254,30000,1,3,2,54,-1,1,2,1,0,-1,73157,230407,298764,-8381,23239,8319,1696,6524,45183,9758,29872,58317,0
23255,500000,1,2,2,37,0,2,0,0,0,-1,77667,149006,81527,158468,331642,142538,18458,23928,54297,58126,43628,54229,0
23256,500000,1,2,2,29,1,3,0,-1,1,2,290419,32170,342911,195959,32007,169110,56088,24708,25984,45137,13860,7331,1
23257,20000,2,1,2,77,1,-1,2,0,1,0,294842,241458,333081,223897,235182,26320,41111,23389,43007,54712,38252,28646,1
23258,50000,1,2,2,21,1,0,2,1,-1,-1,97879,386025,173201,49231,149381,214782,30277,59958,7403,39074,29695,59696,0
23259,50000,2,2,2,73,0,0,3,1,0,5,52690,91608,217289,347284,225857,-2707,43567,18245,33072,46349,41530,26978,0
23260,150000,2,3,2,66,0,2,-1,-1,1,6,225109,-5215,391367,170150,312460,191519,25201,43619,286,31367,51997,29204,0
23261,100000,2,4,1,21,8,2,-1,-1,-1,-1,251345,18063,311699,123869,56791,24767,11102,14903,16369,53161,27164,21973,1
23262,150000,1,4,2,31,0,2,0,2,1,3,84667,29939,264274,399203,170156,287352,27819,7097,49270,17900,45728,35045,0
23263,10000,1,2,2,47,-1,-1,-1,1,5,1,26843,325325,271428,360389,360556,251147,58410,13028,51955,23807,21214,19924,1
23264,100000,1,3,1,53,-1,-1,1,2,0,0,106363,315772,114182,187631,71862,281648,56341,47449,46126,36196,2147,25370,0
23265,30000,2,4,2,33,0,0,2,3,-1,-1,270567,322543,341393,365519,349732,385843,23139,15766,48892,28369,4552,54143,0
23266,30000,2,2,2,56,0,-1,0,0,1,0,50383,166166,74929,353105,178641,42738,400,34833,14793,3389,32578,55264,1
23267,200000,2,2,2,57,-1,-1,-1,0,0,-1,92617,7960,77983,264716,148585,336119,48612,17985,2736,56985,58865,284,0
23268,20000,2,2,2,61,2,4,1,0,5,8,-9285,184080,343462,271278,354545,306018,19035,24922,35003,53584,38591,14631,1
23269,10000,2,2,3,38,-1,-1,0,0,-1,0,177548,295384,135558,342145,209931,338617,24086,55113,58883,18726,12965,26365,0
23270,80000,1,3,2,51,-1,0,0,-1,-1,-1,248140,33694,139918,129552,-527,124137,2140,58011,22965,58103,51659,12132,0
23271,200000,1,2,2,61,0,2,3,0,-1,0,30597,218094,20744,280819,248522,235376,26317,37813,51687,11034,56395,15389,0
23272,100000,1,2,2,67,1,6,0,0,5,-1,288552,144738,226174,174052,191864,381851,6532,12282,47164,9273,35833,31406,1
23273,20000,1,3,2,75,-1,-1,4,-1,0,0,154320,78437,241603,295839,156452,78162,43014,44254,32433,56642,56334,12294,0
23274,200000,2,3,2,43,-1,-1,1,1,0,0,293083,110948,92874,-3032,206245,150453,15544,49957,24686,27621,14270,44348,0
23275,50000,2,2,3,72,1,0,-1,-1,1,-1,150540,18967,173044,301819,1550,286092,59005,15446,15486,36670,22459,10860,1
23276,200000,2,3,2,26,0,-1,2,3,0,2,387526,338495,12218,250003,362554,172963,48540,58391,33388,44692,19968,58291,0
23277,30000,2,2,2,36,5,3,-1,2,-1,-1,259851,139023,353083,5092,34989,219979,45927,2339,38476,27624,38811,29017,1
23278,500000,2,2,3,72,5,0,-1,0,-1,-1,41856,21624,168697,337813,354766,330339,52423,20354,6097,50956,26491,58903,1
23279,30000,1,2,2,62,-1,-1,0,-1,3,-1,77955,303121,146604,131013,372717,256804,47539,12218,2577,20823,48401,14971,0
23280,500000,1,3,2,27,-1,-1,-1,0,5,6,176382,11214,321677,3150,273748,133060,21410,27897,38326,39166,14832,23848,0
23281,50000,1,1,2,22,-1,1,0,4,-1,-1,35879,73003,88195,364457,14363,346116,42906,15887,49133,35753,32785,4241,0
23282,200000,2,1,2,53,0,0,0,-1,-1,2,340702,195875,261057,332526,375042,294592,45939,14350,53384,18135,27444,36976,0
23283,100000,2,4,2,66,-1,0,0,2,-1,0,227351,187855,116939,235546,102084,219070,31282,46395,38290,6941,27942,37832,0
23284,10000,2,4,3,23,-1,1,0,0,7,2,53587,372131,216721,183161,254934,248474,14597,37647,59217,36468,10259,22585,1
23285,10000,1,2,2,40,1,-1,-1,-1,0,-1,354554,193001,84067,181550,23728,114572,8244,37398,42773,33643,47087,46658,1
23286,80000,1,2,2,57,-1,-1,-1,4,2,-1,32132,363263,188596,231268,28739,359665,3873,58856,25911,19583,30935,57061,0
23287,20000,2,1,2,63,0,5,-1,3,0,-1,373566,78712,367996,290820,285940,186785,20756,38754,46215,42496,7167,8498,0
23288,150000,1,2,2,40,3,0,1,3,0,0,228157,145730,394437,204486,360581,260775,43848,15050,32556,6761,11058,17179,1
23289,20000,2,2,2,66,-1,-1,3,-1,0,3,187907,202357,173819,-3278,64160,385104,19913,36131,20773,21218,10642,35610,0
23290,100000,2,3,3,58,2,0,-1,3,-1,3,83135,346626,322722,129675,164726,-2690,40732,13241,44706,17811,33241,56799,1
23291,30000,1,2,2,72,-1,0,-1,-1,-1,0,204331,29000,329824,219930,14317,283291,16942,1890,29754,9978,40817,48956,0
23292,20000,2,2,1,46,3,6,0,3,-1,1,100536,297056,229216,26729,359956,279152,11061,40140,28176,48591,56709,4746,1
23293,50000,1,3,1,30,0,0,3,2,-1,1,144791,161032,57361,205060,291948,162013,44120,33320,56890,27726,27527,45082,0
23294,100000,1,2,1,76,2,1,-1,0,0,-1,332491,68720,231577,118938,357782,43698,58891,22400,22134,562,57326,44919,1
23295,50000,1,2,2,66,-1,0,0,0,4,0,390937,117872,261485,353179,64286,119606,34441,53719,47176,13568,56072,43447,0
23296,50000,2,3,1,35,0,-1,1,-1,-1,0,301450,66670,364889,147390,311541,100949,21885,47088,15606,37774,1655,3015,0
23297,50000,1,1,2,68,1,-1,0,-1,-1,0,273693,-6009,177581,291872,121698,127472,28018,13354,51495,50110,13872,47080,0
23298,50000,2,3,1,38,-1,0,0,-1,1,-1,155425,216469,270165,54849,282062,77080,25664,56224,51710,4925,35199,23257,0
23299,80000,1,1,2,60,-1,5,-1,2,1,5,196542,268799,255201,137697,356741,242509,32036,2280,47074,15545,31563,53280,1
23300,300000,1,2,3,42,-1,-1,-1,-1,0,2,208084,381600,90528,359046,10794,13732,1022,57325,24170,30800,34843,55816,0
23301,100000,1,2,3,57,-1,3,1,0,2,-1,76826,34192,8551,155023,41386,352980,6322,50451,54953,49201,46566,19736,1
23302,80000,1,3,1,25,2,2,1,6,-1,-1,18993,234160,393502,398840,8331,118622,35601,42943,1474,4455,55134,2193,1
23303,200000,1,2,2,29,7,1,0,-1,0,-1,363085,51490,214232,25480,384247,221499,9788,5285,1820,13259,24889,7653,1
23304,100000,1,3,2,71,-1,1,1,4,1,-1,96493,161762,220608,196615,360078,75999,55675,27774,22340,39864,26492,12723,0
23305,500000,2,4,3,45,-1,-1,8,5,-1,3,111394,390485,145983,236972,272523,222805,24920,7767,40673,150,4097,42408,0
23306,100000,2,2,2,26,0,5,0,-1,-1,0,354398,192793,309591,113762,17017,-7936,30833,36002,6555,5840,3656,36014,0
23307,30000,1,2,1,56,0,0,2,0,0,2,279481,379484,8221,319076,140198,394128,938,50289,19216,30052,45144,22924,0
23308,100000,1,2,1,32,5,-1,0,-1,1,2,137814,3127,63555,317171,375536,70570,53177,26527,34532,44316,47801,58006,0
23309,200000,2,4,2,41,-1,1,0,0,-1,0,214677,263746,324175,8926,127136,72962,45403,2121,14493,52575,58350,56352,0
23310,30000,2,2,2,28,-1,2,-1,0,-1,-1,157692,32951,209997,339144,49446,51794,59705,12023,53262,57547,1274,34713,1
23311,30000,2,2,3,66,-1,-1,0,-1,2,-1,345838,251237,51547,40337,153505,49334,46848,43701,16001,11710,52815,52883,0
23312,100000,2,2,2,28,0,4,3,-1,2,0,27190,301224,264656,331377,330942,-539,21679,44784,5152,25776,52103,27917,0
23313,300000,2,2,3,54,-1,-1,0,-1,0,2,60531,317592,228888,299273,239471,194375,46659,5582,14052,51969,14208,19698,0
23314,50000,2,1,2,44,-1,0,5,3,4,0,262703,1657,266750,112009,19605,51472,58719,15266,32076,14908,24884,43838,0
